txn_id,account_no,amount,status,date,city,branch_name,product
T1400,66912,1564.04,success,2025-05-07,chennai,branch2,Loan
T1401,20745,748.61,failed,2025-05-02,chennai,branch2,Savings
T1402,84183,5545.05,failed,2025-05-03,chennai,branch2,Mutual Fund
T1403,30464,2095.98,failed,2025-05-01,chennai,branch2,Insurance
T1404,42019,9695.24,failed,2025-05-07,chennai,branch2,Savings
T1405,15578,6315.45,failed,2025-05-07,chennai,branch2,Loan
T1406,17414,9093.76,success,2025-05-04,chennai,branch2,Mutual Fund
T1407,71018,4987.94,success,2025-05-02,chennai,branch2,Mutual Fund
T1408,71327,272.88,success,2025-05-02,chennai,branch2,Mutual Fund
T1409,26232,9904.08,failed,2025-05-03,chennai,branch2,Insurance
T1410,34734,8884.33,failed,2025-05-01,chennai,branch2,Loan
T1411,69317,9047.11,success,2025-05-01,chennai,branch2,Loan
T1412,81517,9345.33,success,2025-05-01,chennai,branch2,Mutual Fund
T1413,97561,6550.25,failed,2025-05-07,chennai,branch2,Loan
T1414,90054,882.05,success,2025-05-05,chennai,branch2,Mutual Fund
T1415,11088,216.91,success,2025-05-05,chennai,branch2,Savings
T1416,63372,6377.29,failed,2025-05-05,chennai,branch2,Mutual Fund
T1417,18049,7508.12,success,2025-05-05,chennai,branch2,Loan
T1418,14426,2899.55,success,2025-05-05,chennai,branch2,Savings
T1419,73936,3899.33,success,2025-05-05,chennai,branch2,Mutual Fund
T1420,87886,781.14,success,2025-05-03,chennai,branch2,Insurance
T1421,17203,9000.75,success,2025-05-01,chennai,branch2,Savings
T1422,79799,7453.99,failed,2025-05-01,chennai,branch2,Insurance
T1423,88035,7884.78,failed,2025-05-06,chennai,branch2,Mutual Fund
T1424,78831,9736.21,success,2025-05-03,chennai,branch2,Savings
T1425,52846,9219.44,success,2025-05-05,chennai,branch2,Mutual Fund
T1426,74081,430.73,failed,2025-05-06,chennai,branch2,Loan
T1427,60264,6270.25,success,2025-05-02,chennai,branch2,Insurance
T1428,88216,9143.58,failed,2025-05-06,chennai,branch2,Loan
T1429,60756,1837.33,failed,2025-05-06,chennai,branch2,Mutual Fund
T1430,89955,7970.63,success,2025-05-06,chennai,branch2,Insurance
T1431,22969,3364.51,success,2025-05-01,chennai,branch2,Loan
T1432,43262,8613.77,failed,2025-05-06,chennai,branch2,Insurance
T1433,66523,864.86,success,2025-05-03,chennai,branch2,Loan
T1434,53623,4942.36,success,2025-05-04,chennai,branch2,Mutual Fund
T1435,16903,9042.8,failed,2025-05-06,chennai,branch2,Mutual Fund
T1436,39582,5863.59,success,2025-05-04,chennai,branch2,Mutual Fund
T1437,69318,2548.8,failed,2025-05-04,chennai,branch2,Mutual Fund
T1438,49340,9949.05,failed,2025-05-05,chennai,branch2,Savings
T1439,41779,4826.91,failed,2025-05-01,chennai,branch2,Loan
