txn_id,account_no,amount,status,date,city,branch_name,product
T5400,36806,4061.5,failed,2025-05-01,hyderabad,branch2,Mutual Fund
T5401,81825,7618.34,success,2025-05-06,hyderabad,branch2,Mutual Fund
T5402,26879,6683.48,failed,2025-05-01,hyderabad,branch2,Mutual Fund
T5403,22124,8811.4,failed,2025-05-05,hyderabad,branch2,Insurance
T5404,58110,4215.68,success,2025-05-02,hyderabad,branch2,Loan
T5405,96453,1978.61,failed,2025-05-03,hyderabad,branch2,Insurance
T5406,56814,3209.46,success,2025-05-02,hyderabad,branch2,Mutual Fund
T5407,39725,5692.14,success,2025-05-04,hyderabad,branch2,Mutual Fund
T5408,80751,1139.21,failed,2025-05-06,hyderabad,branch2,Savings
T5409,28920,7291.59,success,2025-05-05,hyderabad,branch2,Mutual Fund
T5410,73153,8641.97,success,2025-05-05,hyderabad,branch2,Loan
T5411,10638,3562.64,success,2025-05-03,hyderabad,branch2,Loan
T5412,93058,4459.54,success,2025-05-04,hyderabad,branch2,Mutual Fund
T5413,47398,3623.74,success,2025-05-03,hyderabad,branch2,Mutual Fund
T5414,29770,1303.5,success,2025-05-02,hyderabad,branch2,Mutual Fund
T5415,97215,1526.69,success,2025-05-01,hyderabad,branch2,Mutual Fund
T5416,24005,1049.61,failed,2025-05-01,hyderabad,branch2,Loan
T5417,33454,7485.27,failed,2025-05-01,hyderabad,branch2,Loan
T5418,63657,2920.77,failed,2025-05-02,hyderabad,branch2,Loan
T5419,51190,8492.14,success,2025-05-05,hyderabad,branch2,Loan
T5420,87523,1643.87,failed,2025-05-06,hyderabad,branch2,Savings
T5421,88056,5420.78,success,2025-05-02,hyderabad,branch2,Mutual Fund
T5422,38927,6240.12,success,2025-05-02,hyderabad,branch2,Savings
T5423,83567,8488.08,failed,2025-05-07,hyderabad,branch2,Loan
T5424,34718,1951.71,failed,2025-05-06,hyderabad,branch2,Loan
T5425,61378,8926.38,failed,2025-05-01,hyderabad,branch2,Insurance
T5426,69081,8527.81,failed,2025-05-07,hyderabad,branch2,Mutual Fund
T5427,46849,1135.53,success,2025-05-03,hyderabad,branch2,Mutual Fund
T5428,58986,1768.31,success,2025-05-06,hyderabad,branch2,Mutual Fund
T5429,29835,3074.29,failed,2025-05-03,hyderabad,branch2,Mutual Fund
T5430,89514,6556.09,success,2025-05-05,hyderabad,branch2,Insurance
T5431,88173,158.79,success,2025-05-05,hyderabad,branch2,Loan
T5432,18932,2214.55,success,2025-05-06,hyderabad,branch2,Insurance
T5433,51625,9990.18,success,2025-05-04,hyderabad,branch2,Loan
T5434,18861,3886.86,failed,2025-05-05,hyderabad,branch2,Savings
T5435,57976,2841.72,success,2025-05-07,hyderabad,branch2,Insurance
T5436,46799,2355.55,success,2025-05-06,hyderabad,branch2,Mutual Fund
T5437,33303,4443.96,failed,2025-05-05,hyderabad,branch2,Insurance
T5438,33644,9319.74,success,2025-05-01,hyderabad,branch2,Savings
T5439,91411,3346.51,success,2025-05-04,hyderabad,branch2,Insurance
T5440,99673,3711.67,success,2025-05-03,hyderabad,branch2,Savings
T5441,81618,6748.83,success,2025-05-04,hyderabad,branch2,Insurance
T5442,43390,3671.93,failed,2025-05-05,hyderabad,branch2,Loan
T5443,23690,4816.32,success,2025-05-06,hyderabad,branch2,Insurance
T5444,62200,4999.78,success,2025-05-05,hyderabad,branch2,Mutual Fund
T5445,87937,2257.44,failed,2025-05-07,hyderabad,branch2,Mutual Fund
T5446,67507,4895.99,failed,2025-05-07,hyderabad,branch2,Savings
T5447,78590,4242.59,failed,2025-05-05,hyderabad,branch2,Mutual Fund
T5448,57439,2112.32,failed,2025-05-04,hyderabad,branch2,Savings
T5449,81744,8033.14,success,2025-05-03,hyderabad,branch2,Mutual Fund
T5450,12144,3652.65,failed,2025-05-07,hyderabad,branch2,Savings
T5451,67439,7835.47,success,2025-05-05,hyderabad,branch2,Mutual Fund
T5452,45021,3213.96,failed,2025-05-07,hyderabad,branch2,Savings
T5453,37597,1632.71,failed,2025-05-03,hyderabad,branch2,Mutual Fund
T5454,27986,4935.28,failed,2025-05-06,hyderabad,branch2,Loan
T5455,79455,5306.74,success,2025-05-06,hyderabad,branch2,Insurance
T5456,32358,7618.7,failed,2025-05-03,hyderabad,branch2,Loan
T5457,35850,3402.78,success,2025-05-04,hyderabad,branch2,Mutual Fund
T5458,14881,8666.29,failed,2025-05-06,hyderabad,branch2,Savings
T5459,18593,3858.45,success,2025-05-02,hyderabad,branch2,Savings
T5460,33351,5611.32,failed,2025-05-02,hyderabad,branch2,Insurance
T5461,59564,1659.7,success,2025-05-02,hyderabad,branch2,Savings
T5462,39626,8207.83,success,2025-05-02,hyderabad,branch2,Insurance
T5463,97194,2496.59,failed,2025-05-06,hyderabad,branch2,Loan
T5464,88455,2477.28,success,2025-05-03,hyderabad,branch2,Loan
T5465,79286,2401.74,failed,2025-05-04,hyderabad,branch2,Savings
T5466,20828,8452.54,failed,2025-05-02,hyderabad,branch2,Loan
T5467,59519,2022.67,failed,2025-05-01,hyderabad,branch2,Savings
T5468,70901,1084.72,failed,2025-05-06,hyderabad,branch2,Mutual Fund
T5469,55048,4752.1,failed,2025-05-06,hyderabad,branch2,Insurance
T5470,32576,8082.17,success,2025-05-06,hyderabad,branch2,Loan
T5471,68757,5791.01,failed,2025-05-01,hyderabad,branch2,Insurance
T5472,14940,1673.68,success,2025-05-01,hyderabad,branch2,Mutual Fund
T5473,45838,704.52,failed,2025-05-07,hyderabad,branch2,Savings
T5474,65615,5147.13,success,2025-05-02,hyderabad,branch2,Savings
T5475,79917,8400.82,success,2025-05-01,hyderabad,branch2,Mutual Fund
T5476,54880,1232.61,success,2025-05-05,hyderabad,branch2,Insurance
T5477,52319,4932.41,success,2025-05-02,hyderabad,branch2,Loan
T5478,96740,1531.11,failed,2025-05-01,hyderabad,branch2,Insurance
T5479,82574,3938.34,success,2025-05-01,hyderabad,branch2,Savings
T5480,20194,2039.69,failed,2025-05-04,hyderabad,branch2,Insurance
T5481,14002,7779.55,success,2025-05-03,hyderabad,branch2,Loan
T5482,40061,7728.47,success,2025-05-07,hyderabad,branch2,Insurance
T5483,73391,6653.93,failed,2025-05-07,hyderabad,branch2,Mutual Fund
T5484,42039,2049.92,failed,2025-05-07,hyderabad,branch2,Savings
T5485,83950,3335.28,failed,2025-05-07,hyderabad,branch2,Savings
T5486,50360,2771.15,failed,2025-05-04,hyderabad,branch2,Mutual Fund
T5487,34980,4357.81,success,2025-05-01,hyderabad,branch2,Loan
T5488,83404,9018.29,success,2025-05-07,hyderabad,branch2,Loan
T5489,80931,4890.2,success,2025-05-03,hyderabad,branch2,Mutual Fund
