txn_id,account_no,amount,status,date,city,branch_name,product
T5000,34931,5490.75,success,2025-05-04,hyderabad,branch1,Savings
T5001,94595,7363.4,success,2025-05-04,hyderabad,branch1,Insurance
T5002,84602,5867.03,success,2025-05-02,hyderabad,branch1,Loan
T5003,49575,3784.68,success,2025-05-06,hyderabad,branch1,Mutual Fund
T5004,60785,6254.11,success,2025-05-02,hyderabad,branch1,Mutual Fund
T5005,43479,8635.4,success,2025-05-03,hyderabad,branch1,Loan
T5006,93927,797.86,success,2025-05-02,hyderabad,branch1,Insurance
T5007,41674,6395.8,success,2025-05-05,hyderabad,branch1,Mutual Fund
T5008,53527,4379.71,failed,2025-05-01,hyderabad,branch1,Insurance
T5009,72809,3677.93,success,2025-05-03,hyderabad,branch1,Mutual Fund
T5010,27672,5899.72,failed,2025-05-07,hyderabad,branch1,Loan
T5011,70115,7955.36,failed,2025-05-06,hyderabad,branch1,Savings
T5012,21255,2990.95,failed,2025-05-02,hyderabad,branch1,Insurance
T5013,87155,3996.87,failed,2025-05-01,hyderabad,branch1,Savings
T5014,33676,8572.7,success,2025-05-06,hyderabad,branch1,Mutual Fund
T5015,82023,6361.1,failed,2025-05-02,hyderabad,branch1,Loan
T5016,98197,3985.81,success,2025-05-04,hyderabad,branch1,Insurance
T5017,76839,4857.79,failed,2025-05-02,hyderabad,branch1,Mutual Fund
T5018,22862,3225.6,success,2025-05-07,hyderabad,branch1,Savings
T5019,60662,8819.66,success,2025-05-03,hyderabad,branch1,Savings
T5020,48273,1381.09,success,2025-05-05,hyderabad,branch1,Savings
T5021,27071,1517.78,failed,2025-05-05,hyderabad,branch1,Insurance
T5022,72470,7198.3,success,2025-05-05,hyderabad,branch1,Insurance
T5023,15628,9674.66,success,2025-05-01,hyderabad,branch1,Insurance
T5024,83264,258.65,failed,2025-05-01,hyderabad,branch1,Insurance
T5025,19772,1904.59,success,2025-05-02,hyderabad,branch1,Insurance
T5026,17753,6708.05,failed,2025-05-03,hyderabad,branch1,Savings
T5027,91685,3963.06,failed,2025-05-07,hyderabad,branch1,Insurance
T5028,36545,7439.47,success,2025-05-03,hyderabad,branch1,Mutual Fund
T5029,92189,4188.73,failed,2025-05-03,hyderabad,branch1,Insurance
T5030,94980,8713.53,failed,2025-05-07,hyderabad,branch1,Savings
T5031,95415,3973.72,success,2025-05-01,hyderabad,branch1,Insurance
T5032,52357,1449.51,failed,2025-05-06,hyderabad,branch1,Mutual Fund
T5033,12121,8448.81,success,2025-05-01,hyderabad,branch1,Savings
T5034,16647,3428.55,success,2025-05-04,hyderabad,branch1,Mutual Fund
T5035,88660,3296.67,failed,2025-05-01,hyderabad,branch1,Insurance
T5036,83289,2714.35,failed,2025-05-02,hyderabad,branch1,Insurance
